OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Discount,Revenue
17033,2023-07-25,East,Grocery,Milk,2,5.44,0.15,9.25
17034,2023-07-26,South,Clothing,T-Shirt,3,36.73,0.0,110.18
17035,2023-07-26,North,Furniture,Sofa,2,179.16,0.1,322.49
17036,2023-07-26,South,Furniture,Bookshelf,3,221.69,0.0,665.06
17037,2023-07-26,East,Furniture,Table,4,225.68,0.05,857.59
17038,2023-07-26,East,Grocery,Rice,5,5.49,0.05,26.09
17039,2023-07-26,South,Clothing,T-Shirt,2,42.29,0.0,84.58
17040,2023-07-26,South,Grocery,Rice,5,4.6,0.1,20.72
17041,2023-07-26,North,Electronics,Laptop,4,403.54,0.05,1533.45
17042,2023-07-26,South,Clothing,Dress,4,45.82,0.05,174.11
17043,2023-07-26,South,Grocery,Eggs,5,5.99,0.15,25.47
17044,2023-07-26,South,Furniture,Bookshelf,2,162.83,0.0,325.66
17045,2023-07-26,East,Electronics,Laptop,1,426.19,0.05,404.88
17046,2023-07-26,West,Grocery,Rice,1,4.34,0.05,4.12
17047,2023-07-26,West,Grocery,Milk,1,5.19,0.15,4.41
17048,2023-07-26,South,Furniture,Bookshelf,4,229.03,0.15,778.71
17049,2023-07-26,East,Clothing,Jacket,4,46.27,0.1,166.56
17050,2023-07-26,North,Clothing,T-Shirt,5,44.57,0.0,222.85
17051,2023-07-26,North,Furniture,Chair,5,220.85,0.15,938.6
17052,2023-07-26,East,Grocery,Eggs,1,5.4,0.1,4.86
17053,2023-07-26,West,Clothing,T-Shirt,1,38.17,0.0,38.17
17054,2023-07-26,East,Furniture,Chair,1,191.82,0.05,182.23
17055,2023-07-26,East,Furniture,Sofa,4,162.88,0.0,651.54
17056,2023-07-26,North,Clothing,Dress,4,45.02,0.0,180.09
17057,2023-07-26,West,Clothing,T-Shirt,5,39.16,0.05,186.01
17058,2023-07-26,West,Grocery,Milk,3,5.68,0.1,15.34
17059,2023-07-26,North,Electronics,Smartphone,4,408.98,0.1,1472.33
17060,2023-07-26,North,Electronics,Laptop,2,587.6,0.1,1057.69
17061,2023-07-26,West,Grocery,Bread,5,5.53,0.0,27.66
17062,2023-07-26,South,Grocery,Milk,3,4.48,0.0,13.43
17063,2023-07-26,North,Clothing,Dress,4,40.53,0.15,137.79
17064,2023-07-26,South,Clothing,Jeans,4,46.94,0.15,159.58
17065,2023-07-26,West,Grocery,Eggs,5,5.18,0.15,22.01
17066,2023-07-26,South,Grocery,Rice,3,5.4,0.15,13.77
17067,2023-07-26,East,Furniture,Chair,4,177.44,0.0,709.75
17068,2023-07-26,North,Furniture,Sofa,3,190.81,0.0,572.43
17069,2023-07-26,South,Electronics,Tablet,2,420.16,0.05,798.3
17070,2023-07-26,North,Clothing,Dress,5,42.57,0.15,180.94
17071,2023-07-26,West,Grocery,Milk,3,5.82,0.0,17.47
17072,2023-07-26,South,Clothing,Dress,3,37.26,0.1,100.6
17073,2023-07-26,North,Electronics,Tablet,3,505.82,0.05,1441.58
17074,2023-07-26,East,Grocery,Bread,5,5.82,0.05,27.65
17075,2023-07-26,North,Grocery,Eggs,1,5.51,0.1,4.96
17076,2023-07-26,East,Furniture,Table,2,214.66,0.0,429.32
17077,2023-07-26,North,Grocery,Rice,5,5.21,0.0,26.07
17078,2023-07-26,West,Grocery,Rice,4,5.92,0.05,22.5
17079,2023-07-26,West,Clothing,Jacket,5,46.78,0.1,210.53
17080,2023-07-26,North,Clothing,Jacket,4,44.72,0.0,178.89
17081,2023-07-26,North,Furniture,Bookshelf,2,213.6,0.1,384.48
17082,2023-07-26,West,Clothing,T-Shirt,1,38.23,0.15,32.5
17083,2023-07-26,South,Clothing,T-Shirt,1,39.08,0.05,37.13
17084,2023-07-27,East,Clothing,T-Shirt,3,36.62,0.0,109.86
17085,2023-07-27,South,Electronics,Smartphone,1,550.85,0.0,550.85
17086,2023-07-27,North,Grocery,Eggs,4,5.81,0.05,22.08
17087,2023-07-27,West,Clothing,Dress,5,33.19,0.0,165.94
17088,2023-07-27,North,Electronics,Tablet,5,559.24,0.0,2796.21
17089,2023-07-27,West,Furniture,Chair,1,165.62,0.1,149.06
17090,2023-07-27,South,Furniture,Bookshelf,3,235.95,0.05,672.46
17091,2023-07-27,South,Clothing,Jacket,2,40.97,0.05,77.84
17092,2023-07-27,South,Clothing,Jacket,5,45.28,0.0,226.41
17093,2023-07-27,East,Electronics,Laptop,2,426.39,0.15,724.86
17094,2023-07-27,West,Grocery,Milk,5,5.93,0.15,25.22
17095,2023-07-27,East,Furniture,Bookshelf,3,222.51,0.1,600.78
17096,2023-07-27,North,Electronics,Headphones,4,424.66,0.0,1698.65
17097,2023-07-27,West,Furniture,Table,3,222.55,0.1,600.87
17098,2023-07-27,East,Furniture,Sofa,5,236.44,0.05,1123.09
17099,2023-07-27,South,Clothing,Jeans,4,45.34,0.1,163.24
17100,2023-07-27,North,Electronics,Smartphone,1,585.03,0.05,555.77
17101,2023-07-27,North,Grocery,Milk,2,5.12,0.0,10.24
17102,2023-07-27,West,Furniture,Table,3,224.89,0.1,607.22
17103,2023-07-27,South,Grocery,Eggs,3,4.63,0.15,11.82
17104,2023-07-27,East,Electronics,Tablet,1,597.86,0.15,508.18
17105,2023-07-27,North,Furniture,Sofa,1,186.72,0.05,177.38
17106,2023-07-27,South,Furniture,Table,4,205.23,0.05,779.88
17107,2023-07-27,South,Grocery,Milk,5,5.25,0.15,22.3
17108,2023-07-27,South,Electronics,Laptop,5,441.98,0.05,2099.38
17109,2023-07-27,South,Electronics,Smartphone,5,449.33,0.05,2134.31
17110,2023-07-27,South,Grocery,Milk,2,4.24,0.0,8.48
17111,2023-07-27,South,Furniture,Bookshelf,3,213.35,0.05,608.04
17112,2023-07-27,South,Clothing,T-Shirt,1,33.15,0.15,28.17
17113,2023-07-27,South,Grocery,Bread,4,4.27,0.0,17.07
17114,2023-07-27,East,Furniture,Chair,1,166.31,0.05,157.99
17115,2023-07-27,East,Electronics,Smartphone,2,423.97,0.0,847.95
17116,2023-07-27,West,Clothing,Jeans,1,36.27,0.1,32.65
17117,2023-07-27,West,Clothing,Dress,5,40.38,0.05,191.8
17118,2023-07-27,West,Furniture,Bookshelf,4,193.61,0.1,696.99
17119,2023-07-27,West,Grocery,Rice,2,5.36,0.0,10.72
17120,2023-07-28,North,Grocery,Eggs,4,5.65,0.0,22.61
17121,2023-07-28,South,Electronics,Laptop,5,414.75,0.1,1866.37
17122,2023-07-28,South,Electronics,Tablet,4,510.05,0.05,1938.2
17123,2023-07-28,North,Furniture,Table,2,233.02,0.1,419.43
17124,2023-07-28,East,Clothing,Dress,3,38.51,0.15,98.2
17125,2023-07-28,South,Clothing,T-Shirt,5,37.15,0.1,167.16
17126,2023-07-28,South,Clothing,Jacket,2,32.18,0.0,64.36
17127,2023-07-28,West,Electronics,Laptop,5,503.6,0.0,2518.02
17128,2023-07-28,West,Furniture,Chair,5,193.0,0.05,916.74
17129,2023-07-28,South,Clothing,T-Shirt,5,45.39,0.05,215.58
17130,2023-07-28,West,Furniture,Chair,1,217.4,0.15,184.79
17131,2023-07-28,South,Electronics,Smartphone,4,524.9,0.1,1889.63
17132,2023-07-28,South,Clothing,Jeans,4,37.2,0.15,126.46
17133,2023-07-28,East,Clothing,Jeans,1,42.73,0.15,36.32
17134,2023-07-28,North,Clothing,Jeans,3,37.17,0.05,105.93
17135,2023-07-28,East,Furniture,Sofa,5,199.7,0.15,848.73
17136,2023-07-28,West,Electronics,Smartphone,4,416.34,0.1,1498.83
17137,2023-07-28,South,Clothing,Jacket,3,38.44,0.1,103.78
17138,2023-07-28,North,Electronics,Laptop,1,555.37,0.15,472.06
17139,2023-07-28,West,Electronics,Headphones,5,581.47,0.0,2907.34
17140,2023-07-28,South,Furniture,Table,1,187.69,0.1,168.93
17141,2023-07-28,South,Electronics,Smartphone,1,425.05,0.1,382.55
17142,2023-07-28,South,Grocery,Rice,3,5.56,0.05,15.84
17143,2023-07-28,East,Furniture,Table,1,239.13,0.1,215.21
17144,2023-07-28,South,Electronics,Smartphone,4,464.05,0.05,1763.37
17145,2023-07-28,South,Clothing,Dress,1,39.39,0.1,35.45
17146,2023-07-28,South,Electronics,Laptop,1,572.93,0.0,572.93
17147,2023-07-28,West,Furniture,Bookshelf,2,230.21,0.0,460.43
17148,2023-07-28,East,Furniture,Bookshelf,3,184.5,0.0,553.51
17149,2023-07-28,East,Furniture,Sofa,3,215.97,0.15,550.71
17150,2023-07-28,West,Clothing,T-Shirt,1,47.79,0.05,45.4
17151,2023-07-28,North,Clothing,Dress,5,47.26,0.05,224.49
17152,2023-07-28,North,Grocery,Rice,4,5.81,0.15,19.74
17153,2023-07-28,East,Electronics,Smartphone,4,453.99,0.0,1815.96
17154,2023-07-28,South,Electronics,Tablet,4,426.85,0.05,1622.02
17155,2023-07-28,North,Electronics,Laptop,5,529.9,0.15,2252.06
17156,2023-07-29,South,Grocery,Eggs,2,5.93,0.1,10.67
17157,2023-07-29,North,Furniture,Sofa,4,169.08,0.15,574.89
17158,2023-07-29,West,Electronics,Tablet,3,431.36,0.1,1164.66
17159,2023-07-29,North,Electronics,Smartphone,4,599.49,0.0,2397.95
17160,2023-07-29,West,Electronics,Smartphone,5,544.88,0.0,2724.4
17161,2023-07-29,North,Clothing,T-Shirt,1,37.86,0.0,37.86
17162,2023-07-29,North,Furniture,Bookshelf,5,224.45,0.0,1122.24
17163,2023-07-29,South,Clothing,Jacket,2,40.53,0.1,72.96
17164,2023-07-29,West,Clothing,Jacket,1,38.23,0.15,32.49
17165,2023-07-29,South,Grocery,Bread,5,5.5,0.05,26.11
17166,2023-07-29,South,Electronics,Laptop,3,476.74,0.0,1430.22
17167,2023-07-29,East,Clothing,Jeans,1,45.11,0.05,42.86
17168,2023-07-29,South,Electronics,Headphones,1,465.34,0.05,442.07
17169,2023-07-29,South,Furniture,Bookshelf,4,171.48,0.05,651.62
17170,2023-07-29,West,Clothing,Jacket,1,38.2,0.05,36.29
17171,2023-07-29,East,Clothing,T-Shirt,5,42.5,0.0,212.52
17172,2023-07-29,West,Grocery,Eggs,2,5.29,0.0,10.57
17173,2023-07-29,West,Electronics,Laptop,2,414.19,0.15,704.12
17174,2023-07-29,East,Grocery,Rice,2,5.67,0.15,9.65
17175,2023-07-29,North,Electronics,Tablet,2,403.75,0.0,807.49
17176,2023-07-29,East,Electronics,Tablet,4,573.19,0.0,2292.76
17177,2023-07-29,North,Furniture,Bookshelf,4,174.1,0.05,661.57
17178,2023-07-29,East,Grocery,Rice,5,4.76,0.1,21.41
17179,2023-07-29,West,Grocery,Bread,4,5.15,0.05,19.55
17180,2023-07-29,North,Grocery,Bread,1,5.57,0.1,5.01
17181,2023-07-29,South,Grocery,Eggs,5,5.3,0.05,25.17
17182,2023-07-29,West,Grocery,Rice,5,5.08,0.1,22.87
17183,2023-07-29,North,Grocery,Eggs,2,4.95,0.15,8.42
17184,2023-07-29,West,Furniture,Table,5,221.56,0.15,941.62
17185,2023-07-29,East,Clothing,Jacket,2,42.31,0.15,71.92
17186,2023-07-29,North,Furniture,Table,3,186.79,0.0,560.38
17187,2023-07-29,South,Electronics,Laptop,2,460.29,0.05,874.55
17188,2023-07-29,South,Grocery,Rice,1,4.63,0.0,4.63
17189,2023-07-30,South,Clothing,Jeans,2,47.38,0.0,94.75
17190,2023-07-30,West,Grocery,Rice,5,5.3,0.0,26.52
17191,2023-07-30,North,Furniture,Chair,5,201.02,0.0,1005.09
17192,2023-07-30,East,Clothing,Jacket,4,36.84,0.05,140.01
17193,2023-07-30,West,Electronics,Headphones,3,435.0,0.05,1239.74
17194,2023-07-30,West,Furniture,Sofa,5,189.29,0.15,804.49
17195,2023-07-30,South,Clothing,Dress,1,41.23,0.15,35.05
17196,2023-07-30,South,Clothing,T-Shirt,3,32.54,0.0,97.61
17197,2023-07-30,South,Electronics,Tablet,5,443.51,0.1,1995.79
17198,2023-07-30,South,Grocery,Bread,4,5.09,0.0,20.37
17199,2023-07-30,East,Clothing,Jacket,1,34.49,0.0,34.49
17200,2023-07-30,West,Furniture,Chair,5,169.89,0.15,722.03
17201,2023-07-30,South,Clothing,Dress,4,37.57,0.05,142.75
17202,2023-07-30,South,Clothing,Jeans,4,37.42,0.05,142.2
17203,2023-07-30,West,Clothing,Dress,5,47.07,0.0,235.33
17204,2023-07-30,North,Furniture,Chair,1,170.67,0.1,153.6
17205,2023-07-30,North,Clothing,Jacket,3,46.77,0.1,126.28
17206,2023-07-30,North,Grocery,Rice,4,5.13,0.05,19.5
17207,2023-07-30,South,Clothing,T-Shirt,1,42.23,0.05,40.12
17208,2023-07-30,North,Electronics,Tablet,1,426.88,0.05,405.54
17209,2023-07-30,North,Furniture,Bookshelf,2,199.07,0.1,358.32
17210,2023-07-30,East,Electronics,Smartphone,1,520.8,0.0,520.8
17211,2023-07-30,West,Clothing,Jacket,3,33.02,0.15,84.2
17212,2023-07-30,South,Grocery,Rice,5,4.76,0.0,23.8
17213,2023-07-30,East,Clothing,Jacket,1,39.67,0.0,39.67
17214,2023-07-30,East,Clothing,Jacket,1,46.74,0.05,44.4
17215,2023-07-30,West,Clothing,Jeans,5,47.34,0.0,236.7
17216,2023-07-30,South,Electronics,Laptop,1,403.92,0.0,403.92
17217,2023-07-30,East,Furniture,Table,1,221.89,0.15,188.6
17218,2023-07-31,South,Furniture,Chair,4,227.78,0.0,911.11
17219,2023-07-31,South,Electronics,Tablet,2,568.48,0.0,1136.97
17220,2023-07-31,East,Furniture,Bookshelf,2,201.88,0.0,403.75
17221,2023-07-31,West,Electronics,Smartphone,5,523.95,0.1,2357.76
17222,2023-07-31,West,Electronics,Tablet,1,463.71,0.0,463.71
17223,2023-07-31,West,Grocery,Bread,1,4.32,0.05,4.1
17224,2023-07-31,West,Electronics,Tablet,2,463.17,0.0,926.34
17225,2023-07-31,West,Clothing,T-Shirt,2,40.39,0.15,68.66
17226,2023-07-31,North,Clothing,Jacket,1,36.88,0.1,33.19
17227,2023-07-31,North,Furniture,Bookshelf,4,173.59,0.1,624.91
17228,2023-07-31,South,Grocery,Milk,3,4.45,0.15,11.35
17229,2023-07-31,East,Clothing,Jacket,1,43.89,0.1,39.5
17230,2023-07-31,South,Clothing,Jeans,4,43.13,0.05,163.89
17231,2023-07-31,West,Grocery,Bread,3,5.39,0.15,13.74
17232,2023-07-31,South,Grocery,Rice,5,4.6,0.0,23.02
17233,2023-07-31,West,Clothing,Jeans,3,43.31,0.1,116.93
17234,2023-07-31,South,Grocery,Eggs,2,5.3,0.0,10.59
17235,2023-07-31,West,Clothing,Jacket,4,43.49,0.0,173.96
17236,2023-07-31,East,Grocery,Bread,5,4.02,0.15,17.08
17237,2023-07-31,North,Electronics,Tablet,4,475.31,0.05,1806.19
17238,2023-07-31,East,Furniture,Table,4,182.0,0.15,618.81
17239,2023-08-01,East,Clothing,Dress,2,35.58,0.1,64.05
17240,2023-08-01,West,Electronics,Laptop,4,423.42,0.0,1693.68
17241,2023-08-01,East,Furniture,Table,3,198.29,0.15,505.65
17242,2023-08-01,West,Electronics,Laptop,3,451.53,0.1,1219.13
17243,2023-08-01,North,Furniture,Sofa,2,164.79,0.15,280.14
17244,2023-08-01,North,Electronics,Smartphone,4,597.49,0.1,2150.97
17245,2023-08-01,North,Clothing,Jacket,2,38.0,0.1,68.4
17246,2023-08-01,East,Clothing,T-Shirt,5,35.17,0.15,149.48
17247,2023-08-01,North,Grocery,Rice,1,4.4,0.1,3.96
17248,2023-08-01,East,Furniture,Bookshelf,1,214.84,0.05,204.09
17249,2023-08-01,South,Grocery,Eggs,5,4.33,0.15,18.42
17250,2023-08-01,South,Clothing,Jacket,3,37.38,0.0,112.15
17251,2023-08-01,North,Clothing,Dress,2,35.92,0.0,71.85
17252,2023-08-01,South,Electronics,Tablet,4,458.22,0.1,1649.6
17253,2023-08-01,South,Clothing,Jacket,5,33.76,0.1,151.92
17254,2023-08-01,North,Clothing,T-Shirt,4,36.97,0.1,133.08
17255,2023-08-01,East,Electronics,Smartphone,1,405.39,0.0,405.39
17256,2023-08-01,West,Clothing,Jeans,2,45.11,0.0,90.21
17257,2023-08-01,South,Electronics,Laptop,5,565.76,0.05,2687.37
17258,2023-08-01,East,Clothing,Jacket,2,47.99,0.05,91.18
17259,2023-08-01,South,Electronics,Smartphone,3,563.48,0.05,1605.91
17260,2023-08-01,East,Grocery,Milk,4,5.37,0.15,18.25
17261,2023-08-01,North,Clothing,Jeans,3,41.92,0.05,119.48
17262,2023-08-01,West,Electronics,Smartphone,2,413.66,0.0,827.31
17263,2023-08-01,East,Furniture,Sofa,3,188.54,0.05,537.35
17264,2023-08-01,West,Electronics,Headphones,2,564.19,0.05,1071.96
17265,2023-08-02,North,Furniture,Chair,5,186.12,0.05,884.05
17266,2023-08-02,South,Furniture,Chair,2,202.56,0.05,384.85
17267,2023-08-02,East,Grocery,Eggs,3,5.65,0.05,16.1
17268,2023-08-02,East,Clothing,Jeans,5,43.81,0.05,208.1
17269,2023-08-02,West,Clothing,Jacket,4,35.56,0.0,142.24
17270,2023-08-02,West,Furniture,Sofa,2,186.48,0.15,317.01
17271,2023-08-02,West,Furniture,Chair,5,211.35,0.0,1056.74
17272,2023-08-02,East,Grocery,Rice,5,5.21,0.05,24.74
17273,2023-08-02,North,Grocery,Bread,4,4.64,0.1,16.71
17274,2023-08-02,South,Furniture,Bookshelf,5,201.16,0.0,1005.81
17275,2023-08-02,South,Electronics,Laptop,1,500.78,0.05,475.74
17276,2023-08-02,North,Electronics,Headphones,5,515.25,0.1,2318.62
17277,2023-08-02,North,Furniture,Bookshelf,3,224.91,0.1,607.26
17278,2023-08-02,East,Electronics,Laptop,5,476.78,0.1,2145.52
17279,2023-08-02,South,Grocery,Milk,4,4.99,0.05,18.98
17280,2023-08-02,South,Grocery,Milk,5,4.95,0.0,24.76
17281,2023-08-02,West,Clothing,Jacket,5,45.61,0.15,193.83
17282,2023-08-02,East,Furniture,Sofa,2,222.65,0.05,423.03
17283,2023-08-02,East,Electronics,Tablet,2,447.32,0.15,760.45
17284,2023-08-02,West,Grocery,Milk,3,5.04,0.0,15.13
17285,2023-08-02,West,Electronics,Laptop,2,562.17,0.15,955.68
17286,2023-08-02,North,Clothing,T-Shirt,5,38.66,0.0,193.32
17287,2023-08-03,North,Furniture,Chair,2,214.08,0.05,406.75
17288,2023-08-03,West,Furniture,Chair,1,172.55,0.1,155.3
17289,2023-08-03,East,Clothing,Jacket,1,46.81,0.0,46.81
17290,2023-08-03,West,Electronics,Laptop,3,418.57,0.15,1067.36
17291,2023-08-03,South,Grocery,Rice,2,4.25,0.1,7.66
17292,2023-08-03,South,Clothing,Jacket,3,37.46,0.05,106.77
17293,2023-08-03,North,Furniture,Sofa,2,172.6,0.15,293.43
17294,2023-08-03,South,Furniture,Bookshelf,1,215.27,0.1,193.74
17295,2023-08-03,South,Grocery,Milk,3,5.83,0.1,15.73
17296,2023-08-03,South,Furniture,Sofa,5,208.47,0.0,1042.37
17297,2023-08-03,North,Electronics,Headphones,3,558.91,0.15,1425.21
17298,2023-08-03,West,Electronics,Laptop,3,449.41,0.05,1280.82
17299,2023-08-03,East,Electronics,Tablet,2,522.89,0.05,993.49
17300,2023-08-03,North,Furniture,Chair,1,230.41,0.1,207.37
17301,2023-08-03,North,Electronics,Smartphone,2,421.74,0.05,801.31
17302,2023-08-03,West,Grocery,Bread,1,4.12,0.1,3.7
17303,2023-08-03,North,Electronics,Smartphone,2,597.94,0.0,1195.88
17304,2023-08-03,South,Grocery,Rice,4,5.38,0.0,21.54
17305,2023-08-03,North,Grocery,Eggs,2,4.36,0.1,7.85
17306,2023-08-03,North,Electronics,Laptop,5,541.67,0.15,2302.1
17307,2023-08-03,South,Electronics,Headphones,3,456.35,0.1,1232.13
17308,2023-08-04,West,Furniture,Table,4,238.37,0.1,858.14
17309,2023-08-04,South,Furniture,Table,2,219.04,0.05,416.18
17310,2023-08-04,North,Grocery,Bread,4,5.66,0.1,20.39
17311,2023-08-04,West,Grocery,Rice,1,5.59,0.05,5.31
17312,2023-08-04,West,Furniture,Table,5,225.82,0.1,1016.18
17313,2023-08-04,West,Furniture,Bookshelf,2,200.43,0.05,380.82
17314,2023-08-04,South,Grocery,Rice,3,5.59,0.05,15.92
17315,2023-08-04,South,Clothing,Jacket,1,38.06,0.1,34.25
17316,2023-08-04,West,Furniture,Sofa,3,174.98,0.05,498.69
17317,2023-08-04,West,Electronics,Tablet,1,559.46,0.15,475.54
17318,2023-08-04,South,Electronics,Laptop,1,451.07,0.1,405.96
17319,2023-08-04,West,Furniture,Table,4,161.69,0.0,646.74
17320,2023-08-04,South,Clothing,Jacket,5,43.69,0.0,218.46
17321,2023-08-04,North,Grocery,Rice,2,4.68,0.05,8.89
17322,2023-08-04,South,Furniture,Bookshelf,1,209.55,0.1,188.59
17323,2023-08-04,South,Grocery,Bread,2,5.44,0.05,10.34
17324,2023-08-04,North,Clothing,Dress,1,39.54,0.0,39.54
17325,2023-08-04,North,Grocery,Rice,4,4.97,0.05,18.88
17326,2023-08-04,West,Grocery,Bread,2,5.23,0.15,8.9
17327,2023-08-04,South,Grocery,Eggs,2,4.79,0.1,8.61
17328,2023-08-04,East,Grocery,Rice,2,5.34,0.1,9.62
17329,2023-08-04,South,Electronics,Smartphone,4,446.83,0.1,1608.58
17330,2023-08-04,East,Furniture,Bookshelf,4,184.91,0.1,665.66
17331,2023-08-04,North,Furniture,Bookshelf,4,233.03,0.0,932.14
17332,2023-08-04,East,Grocery,Bread,3,4.07,0.15,10.38
17333,2023-08-04,East,Furniture,Sofa,2,186.4,0.05,354.16
17334,2023-08-04,South,Clothing,Dress,5,39.16,0.05,186.01
17335,2023-08-04,North,Grocery,Eggs,3,4.37,0.05,12.44
17336,2023-08-04,West,Electronics,Headphones,5,481.88,0.0,2409.4
17337,2023-08-04,West,Grocery,Rice,5,5.49,0.1,24.73
17338,2023-08-04,West,Grocery,Bread,3,5.05,0.05,14.39
17339,2023-08-04,East,Clothing,T-Shirt,3,44.84,0.15,114.33
17340,2023-08-04,North,Clothing,Dress,3,39.64,0.1,107.02
17341,2023-08-04,West,Grocery,Milk,4,4.97,0.0,19.87
17342,2023-08-04,South,Clothing,T-Shirt,5,42.13,0.05,200.11
17343,2023-08-04,East,Furniture,Chair,2,229.97,0.1,413.95
17344,2023-08-04,West,Furniture,Chair,3,217.1,0.1,586.18
17345,2023-08-04,North,Clothing,Jeans,3,40.53,0.0,121.6
17346,2023-08-04,West,Clothing,T-Shirt,4,35.83,0.05,136.16
17347,2023-08-04,North,Grocery,Milk,2,5.44,0.05,10.34
17348,2023-08-04,South,Clothing,Dress,3,44.03,0.0,132.08
17349,2023-08-04,West,Furniture,Bookshelf,3,200.33,0.0,600.98
17350,2023-08-04,South,Grocery,Eggs,2,4.09,0.05,7.76
17351,2023-08-04,West,Furniture,Chair,3,174.65,0.1,471.54
17352,2023-08-04,East,Clothing,Jeans,4,39.98,0.0,159.94
17353,2023-08-05,West,Grocery,Milk,1,4.65,0.05,4.42
17354,2023-08-05,South,Furniture,Table,4,205.73,0.0,822.92
17355,2023-08-05,East,Grocery,Eggs,3,4.42,0.15,11.27
17356,2023-08-05,West,Electronics,Tablet,5,583.68,0.1,2626.57
17357,2023-08-05,South,Clothing,Dress,2,35.34,0.05,67.14
17358,2023-08-05,North,Clothing,T-Shirt,2,40.7,0.05,77.34
17359,2023-08-05,East,Electronics,Headphones,1,514.91,0.05,489.16
17360,2023-08-05,East,Clothing,T-Shirt,3,43.75,0.0,131.26
17361,2023-08-05,North,Grocery,Eggs,3,5.26,0.1,14.2
17362,2023-08-05,West,Furniture,Table,3,227.82,0.05,649.27
17363,2023-08-05,North,Clothing,Jeans,4,41.04,0.1,147.74
17364,2023-08-05,South,Electronics,Laptop,2,536.42,0.05,1019.19
17365,2023-08-05,South,Furniture,Bookshelf,2,183.23,0.05,348.14
17366,2023-08-05,South,Electronics,Laptop,5,424.57,0.1,1910.55
17367,2023-08-05,East,Clothing,Dress,5,39.64,0.05,188.28
17368,2023-08-05,North,Electronics,Tablet,5,594.79,0.05,2825.27
17369,2023-08-05,West,Grocery,Milk,4,4.1,0.15,13.94
17370,2023-08-05,East,Electronics,Smartphone,2,556.8,0.15,946.57
17371,2023-08-05,North,Furniture,Sofa,2,162.21,0.0,324.42
17372,2023-08-05,North,Electronics,Tablet,2,546.29,0.0,1092.57
17373,2023-08-05,North,Clothing,Jacket,2,34.12,0.1,61.41
17374,2023-08-05,West,Clothing,Dress,3,34.2,0.05,97.48
17375,2023-08-05,East,Clothing,Jeans,3,44.11,0.15,112.47
17376,2023-08-05,North,Grocery,Rice,4,4.33,0.0,17.32
17377,2023-08-05,North,Electronics,Headphones,2,463.98,0.15,788.77
17378,2023-08-06,North,Furniture,Sofa,1,178.8,0.05,169.86
17379,2023-08-06,North,Grocery,Bread,5,5.71,0.15,24.25
17380,2023-08-06,East,Furniture,Chair,3,232.24,0.05,661.88
17381,2023-08-06,North,Furniture,Sofa,4,213.96,0.0,855.84
17382,2023-08-06,East,Furniture,Sofa,2,210.49,0.0,420.98
17383,2023-08-06,East,Furniture,Chair,4,231.4,0.05,879.33
17384,2023-08-06,South,Electronics,Headphones,2,451.1,0.15,766.87
17385,2023-08-06,West,Grocery,Rice,2,5.03,0.1,9.06
17386,2023-08-06,West,Clothing,T-Shirt,5,40.45,0.0,202.23
17387,2023-08-06,South,Grocery,Milk,3,4.31,0.0,12.93
17388,2023-08-06,North,Grocery,Bread,2,4.24,0.05,8.05
17389,2023-08-06,East,Clothing,T-Shirt,1,35.13,0.1,31.62
17390,2023-08-06,East,Electronics,Smartphone,3,485.97,0.0,1457.91
17391,2023-08-06,South,Electronics,Smartphone,4,460.5,0.0,1842.02
17392,2023-08-06,North,Furniture,Sofa,2,172.96,0.05,328.63
17393,2023-08-06,South,Furniture,Table,2,176.77,0.15,300.52
17394,2023-08-06,North,Grocery,Eggs,4,5.64,0.1,20.31
17395,2023-08-06,East,Furniture,Sofa,2,163.68,0.1,294.63
17396,2023-08-06,East,Grocery,Eggs,4,4.75,0.05,18.05
17397,2023-08-06,South,Furniture,Bookshelf,5,234.14,0.05,1112.17
17398,2023-08-06,North,Furniture,Table,3,172.35,0.15,439.49
17399,2023-08-06,East,Furniture,Chair,5,171.3,0.1,770.85
17400,2023-08-06,South,Grocery,Rice,5,5.02,0.05,23.85
17401,2023-08-07,East,Clothing,Jacket,5,33.13,0.15,140.78
17402,2023-08-07,East,Furniture,Chair,4,200.01,0.15,680.04
17403,2023-08-07,North,Electronics,Laptop,4,539.29,0.0,2157.15
17404,2023-08-07,East,Electronics,Headphones,4,562.81,0.05,2138.67
17405,2023-08-07,East,Grocery,Milk,5,4.19,0.05,19.9
17406,2023-08-07,North,Furniture,Sofa,4,211.93,0.05,805.33
17407,2023-08-07,North,Clothing,Jeans,2,39.87,0.05,75.76
17408,2023-08-07,North,Furniture,Table,3,168.2,0.15,428.92
17409,2023-08-07,East,Clothing,T-Shirt,1,46.23,0.05,43.91
17410,2023-08-07,West,Grocery,Bread,5,5.1,0.15,21.69
17411,2023-08-07,South,Furniture,Chair,1,211.22,0.0,211.22
17412,2023-08-07,North,Grocery,Rice,5,4.67,0.05,22.16
17413,2023-08-07,North,Electronics,Headphones,4,575.24,0.1,2070.86
17414,2023-08-07,East,Furniture,Bookshelf,2,210.96,0.0,421.92
17415,2023-08-07,West,Furniture,Sofa,5,190.3,0.05,903.91
17416,2023-08-07,East,Grocery,Milk,5,4.5,0.05,21.36
